date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,15700.0,27.2097
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,20000.0,34.662
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,39777.78,68.939
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,21500.0,37.2617
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26000.0,45.0607
2022-03-15,Bay,Baydhaba,Baidoa,3.117180109024048,43.64690017700195,non-food,Fuel (diesel),L,aggregate,Retail,SOS,35750.0,61.9584
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,22518.52,39.0269
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,31500.0,54.5927
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,26518.52,45.9593
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,26525.93,45.9721
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,27000.0,46.7938
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,48518.52,84.0876
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,27888.89,48.3343
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26000.0,45.0607
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,32000.0,55.4593
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,non-food,Fuel (diesel),L,aggregate,Retail,SOS,28518.52,49.4255
2022-03-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.537642955780029,46.38669967651367,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,78518.52,136.0806
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,24240.74,42.0117
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,29388.89,50.9339
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,24259.26,42.0438
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,26000.0,45.0607
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,27000.0,46.7938
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,22888.89,39.6688
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,24259.26,42.0438
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,25259.26,43.7769
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26000.0,45.0607
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,27000.0,46.7938
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,non-food,Fuel (diesel),L,aggregate,Retail,SOS,26518.52,45.9593
2022-03-15,Gedo,Doolow,Doolow,4.163579940795898,42.076171875,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,50518.52,87.5538
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,16500.0,28.5962
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,22259.26,38.5776
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,18000.0,31.1958
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,20000.0,34.662
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,21000.0,36.3951
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,19000.0,32.9289
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,47518.52,82.3545
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,21000.0,36.3951
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,22000.0,38.1282
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,34259.26,59.3748
2022-03-15,Hiraan,Belet Weyne,Beletweyne,4.735829830169678,45.203609466552734,non-food,Fuel (diesel),L,aggregate,Retail,SOS,29500.0,51.1265
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,15000.0,25.9965
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,24000.0,41.5945
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,25000.0,43.3276
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,19000.0,32.9289
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,19481.48,33.7634
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,18000.0,31.1958
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,37481.48,64.9592
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,22000.0,38.1282
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,20000.0,34.662
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,30000.0,51.9931
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,non-food,Fuel (diesel),L,aggregate,Retail,SOS,28000.0,48.5269
2022-03-15,Hiraan,Bulo Burto,Buloburto,3.8519411087036133,45.56511688232422,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,58000.0,100.5199
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,22500.0,38.9948
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,40000.0,69.3241
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,30000.0,51.9931
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,23259.26,40.3107
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,29518.52,51.1586
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,33000.0,57.1924
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,59518.52,103.1517
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,33000.0,57.1924
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,43000.0,74.5234
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,41259.26,71.5065
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,non-food,Fuel (diesel),L,aggregate,Retail,SOS,35000.0,60.6586
2022-03-15,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,58000.0,100.5199
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,33259.26,57.6417
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,31000.0,53.7262
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,36518.52,63.2903
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,28759.26,49.8427
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,32000.0,55.4593
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000.0,72.7903
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,43518.52,75.422
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,non-food,Fuel (diesel),L,aggregate,Retail,SOS,39518.52,68.4896
2022-03-15,Nugaal,Eyl,Eyl,7.979410171508789,49.81772994995117,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,72000.0,124.7834
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,33518.52,58.091
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,31000.0,53.7262
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,44518.52,77.1551
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,29018.52,50.2921
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,30000.0,51.9931
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000.0,72.7903
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,43518.52,75.422
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,non-food,Fuel (diesel),L,aggregate,Retail,SOS,39518.52,68.4896
2022-03-15,Nugaal,Garoowe,Garowe,8.4,48.48,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,75629.63,131.0739
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,18500.0,32.0624
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,22040.74,38.1989
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,17173.7,29.7638
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,18500.0,32.0624
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,23518.52,40.76
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,19077.78,33.0637
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,35000.0,60.6586
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,20922.22,36.2604
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26000.0,45.0607
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,30881.48,53.5208
2022-03-15,Shabelle Dhexe,Balcad,Balcad,2.359260082244873,45.38964080810547,non-food,Fuel (diesel),L,aggregate,Retail,SOS,29433.7,51.0116
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,6500.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,9759.26,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,5500.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,5370.37,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,6388.89,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,6000.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,9000.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,8000.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8500.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Fuel (Super Petrol),L,aggregate,Retail,SLS,8850.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,non-food,Fuel (diesel),L,aggregate,Retail,SLS,8000.0,
2022-03-15,Togdheer,Burco,Burco,9.52749,45.537472,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SLS,14259.26,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,5259.26,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,7577.78,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,6351.85,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,3629.63,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,4629.63,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,5888.89,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,12777.78,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,6974.07,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8500.0,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,non-food,Fuel (Super Petrol),L,aggregate,Retail,SLS,9070.37,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,non-food,Fuel (diesel),L,aggregate,Retail,SLS,7759.26,
2022-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603271484,44.06678009033203,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SLS,18518.52,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Maize (white),KG,aggregate,Retail,SLS,5229.63,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Pasta,KG,aggregate,Retail,SLS,9500.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Rice (imported),KG,aggregate,Retail,SLS,6500.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SLS,6000.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SLS,4951.85,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SLS,5500.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,milk and dairy,Milk (camel),L,aggregate,Retail,SLS,15000.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,miscellaneous food,Sugar (white),KG,aggregate,Retail,SLS,6255.56,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,non-food,Exchange rate,USD/LCU,aggregate,Retail,SLS,8500.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,non-food,Fuel (Super Petrol),L,aggregate,Retail,SLS,9500.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,non-food,Fuel (diesel),L,aggregate,Retail,SLS,8200.0,
2022-04-15,Awdal,Borama,Borama,9.938690185546875,43.183921813964844,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SLS,20000.0,
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,17096.3,29.8886
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,24777.78,43.3178
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,15422.22,26.9619
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,16000.0,27.972
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,18222.22,31.857
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,15225.93,26.6188
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,25000.0,43.7063
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,19000.0,33.2168
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26207.41,45.8171
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,27259.26,47.656
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,non-food,Fuel (diesel),L,aggregate,Retail,SOS,26518.52,46.361
2022-04-15,Banadir,Banadir,Karaan,2.065160036087036,45.38999938964844,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,61296.3,107.1614
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,21000.0,36.7133
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,25000.0,43.7063
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,15077.78,26.3598
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,19500.0,34.0909
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,24500.0,42.8322
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,17000.0,29.7203
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,36000.0,62.9371
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,19500.0,34.0909
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,26000.0,45.4545
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,27259.26,47.656
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,non-food,Fuel (diesel),L,aggregate,Retail,SOS,26629.63,46.5553
2022-04-15,Banadir,Banadir,Wadajir,2.025769,45.301093,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,60259.26,105.3484
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,46000.0,80.4196
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,36518.52,63.8436
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,30518.52,53.3541
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,46000.0,80.4196
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,32000.0,55.9441
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,78000.0,136.3636
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,31518.52,55.1023
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,44000.0,76.9231
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,39000.0,68.1818
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,non-food,Fuel (diesel),L,aggregate,Retail,SOS,37500.0,65.5594
2022-04-15,Bari,Bossaso,Bossaso,11.26,49.18,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,SOS,110000.0,192.3077
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Maize (white),KG,aggregate,Retail,SOS,47000.0,82.1678
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Pasta,KG,aggregate,Retail,SOS,47000.0,82.1678
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Rice (imported),KG,aggregate,Retail,SOS,34000.0,59.4406
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Sorghum (red),KG,aggregate,Retail,SOS,47000.0,82.1678
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Sorghum (white),KG,aggregate,Retail,SOS,47000.0,82.1678
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,cereals and tubers,Wheat flour (imported),KG,aggregate,Retail,SOS,33000.0,57.6923
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,milk and dairy,Milk (camel),L,aggregate,Retail,SOS,71481.48,124.9676
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,miscellaneous food,Sugar (white),KG,aggregate,Retail,SOS,40000.0,69.9301
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,non-food,Exchange rate,USD/LCU,aggregate,Retail,SOS,42000.0,73.4266
2022-04-15,Bari,Qardho,Qardho,9.50306999999999,49.0882609999999,non-food,Fuel (Super Petrol),L,aggregate,Retail,SOS,42740.74,74.7216
