country,year,month,inflation
Kenya,2022,8,125.6
Madagascar,2022,8,140.0
Madagascar,2022,8,160.6
Madagascar,2022,8,137.4
Madagascar,2022,8,157.0
Madagascar,2022,8,103.0
Madagascar,2022,8,144.2
Madagascar,2022,8,182.4
Madagascar,2022,8,155.2
Madagascar,2022,8,140.3
Madagascar,2022,8,144.8
Madagascar,2022,8,149.6
Madagascar,2022,8,134.1
Madagascar,2022,8,153.7
Mozambique,2022,8,98.2
Mozambique,2022,8,97.5
Mozambique,2022,8,95.3
Mozambique,2022,8,95.0
Mozambique,2022,8,95.3
Mozambique,2022,8,97.5
Mozambique,2022,8,88.8
Mozambique,2022,8,99.6
Mozambique,2022,8,94.7
Mozambique,2022,8,97.6
Mozambique,2022,8,96.6
Mozambique,2022,8,102.5
Mozambique,2022,8,93.8
Zimbabwe,2022,8,223.0
Zimbabwe,2022,8,172.1
Zimbabwe,2022,8,155.6
Zimbabwe,2022,8,181.2
Zimbabwe,2022,8,364.5
Zimbabwe,2022,8,155.0
Zimbabwe,2022,8,252.0
Zimbabwe,2022,8,164.6
Zimbabwe,2022,8,172.8
Zimbabwe,2022,8,211.8
Zimbabwe,2022,8,167.8
Zimbabwe,2022,8,158.5
Zimbabwe,2022,8,254.2
Zambia,2022,8,390.9
Zambia,2022,8,322.3
Zambia,2022,8,141.7
Zambia,2022,8,273.2
Zambia,2022,8,247.0
Zambia,2022,8,273.4
Zambia,2022,8,364.9
Zambia,2022,8,322.4
Zambia,2022,8,451.6
Zambia,2022,8,375.0
Zambia,2022,8,291.0
Zambia,2022,8,255.6
Zambia,2022,8,293.4
Malawi,2022,8,111.4
Malawi,2022,8,114.4
Malawi,2022,8,112.7
Malawi,2022,8,116.1
Malawi,2022,8,112.2
Malawi,2022,8,108.5
Malawi,2022,8,101.8
Malawi,2022,8,101.4
Malawi,2022,8,113.1
Malawi,2022,8,109.5
Malawi,2022,8,130.4
Malawi,2022,8,114.0
Malawi,2022,8,101.8
Ethiopia,2022,9,220.2
Ethiopia,2022,9,135.7
Ethiopia,2022,9,283.7
Ethiopia,2022,9,359.6
Ethiopia,2022,9,296.8
Ethiopia,2022,9,244.3
Ethiopia,2022,9,333.5
Ethiopia,2022,9,255.2
Ethiopia,2022,9,299.1
Ethiopia,2022,9,304.7
Ethiopia,2022,9,270.8
Ethiopia,2022,9,318.6
Ethiopia,2022,9,320.7
Kenya,2022,9,108.2
Kenya,2022,9,116.7
Kenya,2022,9,104.5
Kenya,2022,9,118.0
Kenya,2022,9,104.0
Kenya,2022,9,112.4
Kenya,2022,9,118.2
Kenya,2022,9,146.6
Kenya,2022,9,107.7
Kenya,2022,9,138.9
Kenya,2022,9,109.1
Kenya,2022,9,108.3
Kenya,2022,9,126.7
Madagascar,2022,9,140.5
Madagascar,2022,9,162.2
Madagascar,2022,9,137.4
Madagascar,2022,9,157.3
Madagascar,2022,9,103.3
Madagascar,2022,9,144.4
Madagascar,2022,9,184.1
Madagascar,2022,9,156.2
Madagascar,2022,9,141.8
Madagascar,2022,9,146.7
Madagascar,2022,9,151.0
Madagascar,2022,9,135.5
Madagascar,2022,9,154.8
Mozambique,2022,9,98.2
Mozambique,2022,9,97.6
Mozambique,2022,9,95.3
Mozambique,2022,9,95.0
Mozambique,2022,9,95.4
Mozambique,2022,9,98.0
Mozambique,2022,9,89.7
Mozambique,2022,9,100.1
Mozambique,2022,9,94.8
Mozambique,2022,9,97.6
Mozambique,2022,9,97.8
Mozambique,2022,9,102.7
Mozambique,2022,9,94.4
Zimbabwe,2022,9,245.1
Zimbabwe,2022,9,190.8
Zimbabwe,2022,9,153.2
Zimbabwe,2022,9,180.4
Zimbabwe,2022,9,364.0
Zimbabwe,2022,9,149.8
Zimbabwe,2022,9,272.7
Zimbabwe,2022,9,165.4
Zimbabwe,2022,9,171.6
Zimbabwe,2022,9,213.4
Zimbabwe,2022,9,166.0
Zimbabwe,2022,9,157.9
Zimbabwe,2022,9,260.6
Zambia,2022,9,390.2
Zambia,2022,9,322.8
Zambia,2022,9,142.3
Zambia,2022,9,274.7
Zambia,2022,9,247.0
Zambia,2022,9,275.5
Zambia,2022,9,363.6
Zambia,2022,9,323.0
Zambia,2022,9,429.6
Zambia,2022,9,376.2
Zambia,2022,9,292.8
Zambia,2022,9,257.8
Zambia,2022,9,293.1
Malawi,2022,9,115.2
Malawi,2022,9,114.9
Malawi,2022,9,113.9
Malawi,2022,9,116.7
Malawi,2022,9,114.6
Malawi,2022,9,116.3
Malawi,2022,9,101.8
Malawi,2022,9,101.4
Malawi,2022,9,114.1
Malawi,2022,9,110.2
Malawi,2022,9,129.2
Malawi,2022,9,116.0
Malawi,2022,9,102.9
Ethiopia,2022,10,220.5
Ethiopia,2022,10,128.0
Ethiopia,2022,10,299.9
Ethiopia,2022,10,358.7
Ethiopia,2022,10,290.9
Ethiopia,2022,10,249.7
Ethiopia,2022,10,351.4
Ethiopia,2022,10,264.7
Ethiopia,2022,10,314.3
Ethiopia,2022,10,304.7
Ethiopia,2022,10,284.0
Ethiopia,2022,10,321.2
Ethiopia,2022,10,347.6
Kenya,2022,10,108.4
Kenya,2022,10,117.2
Kenya,2022,10,104.5
Kenya,2022,10,120.1
Kenya,2022,10,104.1
Kenya,2022,10,113.0
Kenya,2022,10,118.9
Kenya,2022,10,148.6
Kenya,2022,10,107.9
Kenya,2022,10,140.3
Kenya,2022,10,109.7
Kenya,2022,10,108.9
Kenya,2022,10,127.9
Madagascar,2022,10,136.7
Madagascar,2022,10,156.7
Madagascar,2022,10,131.5
Madagascar,2022,10,155.4
Madagascar,2022,10,103.0
Madagascar,2022,10,141.2
Madagascar,2022,10,170.1
Madagascar,2022,10,153.6
Madagascar,2022,10,136.4
Madagascar,2022,10,140.5
Madagascar,2022,10,141.3
Madagascar,2022,10,130.8
Madagascar,2022,10,149.5
Mozambique,2022,10,98.3
Mozambique,2022,10,97.7
Mozambique,2022,10,95.6
Mozambique,2022,10,95.0
Mozambique,2022,10,95.9
Mozambique,2022,10,98.0
Mozambique,2022,10,90.0
Mozambique,2022,10,100.2
Mozambique,2022,10,95.2
Mozambique,2022,10,97.6
Mozambique,2022,10,97.9
Mozambique,2022,10,101.8
Mozambique,2022,10,94.6
Zimbabwe,2022,10,253.4
Zimbabwe,2022,10,191.5
Zimbabwe,2022,10,155.4
Zimbabwe,2022,10,182.4
Zimbabwe,2022,10,373.8
Zimbabwe,2022,10,152.6
Zimbabwe,2022,10,287.9
Zimbabwe,2022,10,167.2
Zimbabwe,2022,10,174.5
Zimbabwe,2022,10,216.6
Zimbabwe,2022,10,167.8
Zimbabwe,2022,10,159.7
Zimbabwe,2022,10,269.0
Zambia,2022,10,392.0
Zambia,2022,10,324.3
Zambia,2022,10,142.3
Zambia,2022,10,276.1
Zambia,2022,10,245.4
Zambia,2022,10,279.7
Zambia,2022,10,364.3
Zambia,2022,10,321.8
Zambia,2022,10,419.0
Zambia,2022,10,378.0
Zambia,2022,10,293.4
Zambia,2022,10,260.7
Zambia,2022,10,299.4
Malawi,2022,10,122.5
Malawi,2022,10,116.8
Malawi,2022,10,115.1
Malawi,2022,10,117.4
Malawi,2022,10,119.2
Malawi,2022,10,117.1
Malawi,2022,10,105.1
Malawi,2022,10,101.4
Malawi,2022,10,114.5
Malawi,2022,10,111.9
Malawi,2022,10,130.4
Malawi,2022,10,118.7
Malawi,2022,10,103.1
Ethiopia,2022,11,225.0
Ethiopia,2022,11,128.1
Ethiopia,2022,11,311.3
Ethiopia,2022,11,362.1
Ethiopia,2022,11,296.8
Ethiopia,2022,11,265.7
Ethiopia,2022,11,358.9
Ethiopia,2022,11,269.2
Ethiopia,2022,11,327.4
Ethiopia,2022,11,304.7
Ethiopia,2022,11,283.8
Ethiopia,2022,11,327.4
Ethiopia,2022,11,350.6
Kenya,2022,11,109.1
Kenya,2022,11,116.8
Kenya,2022,11,104.8
Kenya,2022,11,121.6
Kenya,2022,11,104.3
Kenya,2022,11,114.6
Kenya,2022,11,119.4
Kenya,2022,11,149.6
Kenya,2022,11,108.3
Kenya,2022,11,140.2
Kenya,2022,11,110.8
Kenya,2022,11,109.1
Kenya,2022,11,128.3
Madagascar,2022,11,139.3
Madagascar,2022,11,159.2
Madagascar,2022,11,137.2
Madagascar,2022,11,156.3
Madagascar,2022,11,103.0
Madagascar,2022,11,143.0
Madagascar,2022,11,180.3
Madagascar,2022,11,154.8
Madagascar,2022,11,139.4
Madagascar,2022,11,143.6
Madagascar,2022,11,149.4
Madagascar,2022,11,132.8
Madagascar,2022,11,152.5
Mozambique,2022,11,98.3
Mozambique,2022,11,97.7
Mozambique,2022,11,95.9
Mozambique,2022,11,95.0
Mozambique,2022,11,96.0
Mozambique,2022,11,98.0
Mozambique,2022,11,91.1
Mozambique,2022,11,100.4
Mozambique,2022,11,95.4
Mozambique,2022,11,97.6
Mozambique,2022,11,97.8
Mozambique,2022,11,101.5
Mozambique,2022,11,95.1
Zimbabwe,2022,11,265.5
Zimbabwe,2022,11,220.4
Zimbabwe,2022,11,156.0
Zimbabwe,2022,11,183.0
Zimbabwe,2022,11,376.3
Zimbabwe,2022,11,153.5
Zimbabwe,2022,11,290.0
Zimbabwe,2022,11,168.9
Zimbabwe,2022,11,177.8
Zimbabwe,2022,11,218.2
Zimbabwe,2022,11,196.8
Zimbabwe,2022,11,160.8
Zimbabwe,2022,11,272.7
Zambia,2022,11,395.3
Zambia,2022,11,324.5
Zambia,2022,11,141.0
Zambia,2022,11,277.2
Zambia,2022,11,245.4
Zambia,2022,11,282.4
Zambia,2022,11,366.8
Zambia,2022,11,322.0
Zambia,2022,11,424.4
Zambia,2022,11,380.4
Zambia,2022,11,295.2
Zambia,2022,11,256.7
Zambia,2022,11,301.0
Malawi,2022,11,127.0
Malawi,2022,11,118.4
Malawi,2022,11,117.5
Malawi,2022,11,119.2
Malawi,2022,11,122.3
Malawi,2022,11,117.9
Malawi,2022,11,105.2
Malawi,2022,11,101.4
Malawi,2022,11,115.8
Malawi,2022,11,113.8
Malawi,2022,11,132.7
Malawi,2022,11,119.9
Malawi,2022,11,103.9
Ethiopia,2022,12,221.9
Ethiopia,2022,12,126.6
Ethiopia,2022,12,311.5
Ethiopia,2022,12,360.4
Ethiopia,2022,12,308.9
Ethiopia,2022,12,266.2
Ethiopia,2022,12,372.1
Ethiopia,2022,12,270.8
Ethiopia,2022,12,337.9
Ethiopia,2022,12,326.8
Ethiopia,2022,12,268.6
Ethiopia,2022,12,328.9
Ethiopia,2022,12,353.5
Kenya,2022,12,109.8
Kenya,2022,12,117.5
Kenya,2022,12,104.7
Kenya,2022,12,121.9
Kenya,2022,12,104.2
Kenya,2022,12,115.0
Kenya,2022,12,120.0
Kenya,2022,12,149.9
Kenya,2022,12,108.3
Kenya,2022,12,142.3
Kenya,2022,12,111.1
Kenya,2022,12,109.4
Kenya,2022,12,129.0
Madagascar,2022,12,141.3
Madagascar,2022,12,163.9
Madagascar,2022,12,137.4
Madagascar,2022,12,157.8
Madagascar,2022,12,104.2
Madagascar,2022,12,144.5
Madagascar,2022,12,184.4
Madagascar,2022,12,156.4
Madagascar,2022,12,142.2
Madagascar,2022,12,147.2
Madagascar,2022,12,152.9
Madagascar,2022,12,136.3
Madagascar,2022,12,155.9
Mozambique,2022,12,98.2
Mozambique,2022,12,97.9
Mozambique,2022,12,96.8
Mozambique,2022,12,95.0
Mozambique,2022,12,95.8
Mozambique,2022,12,98.4
Mozambique,2022,12,93.8
Mozambique,2022,12,100.3
Mozambique,2022,12,95.7
Mozambique,2022,12,97.7
Mozambique,2022,12,97.8
Mozambique,2022,12,101.6
Mozambique,2022,12,96.4
Zimbabwe,2022,12,276.2
Zimbabwe,2022,12,220.5
Zimbabwe,2022,12,157.4
Zimbabwe,2022,12,185.1
Zimbabwe,2022,12,384.1
Zimbabwe,2022,12,153.1
Zimbabwe,2022,12,291.3
Zimbabwe,2022,12,170.0
Zimbabwe,2022,12,179.1
Zimbabwe,2022,12,218.6
Zimbabwe,2022,12,198.5
Zimbabwe,2022,12,161.9
Zimbabwe,2022,12,276.1
Zambia,2022,12,397.4
Zambia,2022,12,326.7
Zambia,2022,12,141.0
Zambia,2022,12,279.2
Zambia,2022,12,245.4
Zambia,2022,12,284.4
Zambia,2022,12,369.6
Zambia,2022,12,322.9
Zambia,2022,12,446.6
Zambia,2022,12,381.8
Zambia,2022,12,296.7
Zambia,2022,12,260.9
Zambia,2022,12,292.2
Malawi,2022,12,131.3
Malawi,2022,12,118.8
Malawi,2022,12,119.8
Malawi,2022,12,126.4
Malawi,2022,12,125.4
Malawi,2022,12,120.6
Malawi,2022,12,105.2
Malawi,2022,12,101.7
Malawi,2022,12,124.1
Malawi,2022,12,115.6
Malawi,2022,12,138.6
Malawi,2022,12,126.1
Malawi,2022,12,104.7
Ethiopia,2023,1,221.2
Ethiopia,2023,1,126.4
Ethiopia,2023,1,317.3
Ethiopia,2023,1,365.4
Ethiopia,2023,1,314.7
Ethiopia,2023,1,268.1
Ethiopia,2023,1,374.2
Ethiopia,2023,1,276.3
Ethiopia,2023,1,344.8
Ethiopia,2023,1,328.4
Ethiopia,2023,1,272.8
Ethiopia,2023,1,333.1
Ethiopia,2023,1,353.7
Kenya,2023,1,109.9
Kenya,2023,1,117.6
Kenya,2023,1,105.7
Kenya,2023,1,123.0
Kenya,2023,1,104.3
Kenya,2023,1,115.0
Kenya,2023,1,120.5
Kenya,2023,1,150.1
Kenya,2023,1,108.7
Kenya,2023,1,142.3
Kenya,2023,1,111.4
Kenya,2023,1,109.7
Kenya,2023,1,129.3
Madagascar,2023,1,142.6
Madagascar,2023,1,166.8
Madagascar,2023,1,138.0
Madagascar,2023,1,158.0
Madagascar,2023,1,105.3
Madagascar,2023,1,145.0
Madagascar,2023,1,185.5
Madagascar,2023,1,157.8
Madagascar,2023,1,142.8
Madagascar,2023,1,147.9
Madagascar,2023,1,154.6
Madagascar,2023,1,137.5
Madagascar,2023,1,157.8
Mozambique,2023,1,98.4
Mozambique,2023,1,98.5
Mozambique,2023,1,97.7
Mozambique,2023,1,100.7
Mozambique,2023,1,97.3
Mozambique,2023,1,100.0
Mozambique,2023,1,96.4
Mozambique,2023,1,98.4
Mozambique,2023,1,97.2
Mozambique,2023,1,97.6
Mozambique,2023,1,98.4
Mozambique,2023,1,102.9
Mozambique,2023,1,97.3
Zimbabwe,2023,1,271.2
Zimbabwe,2023,1,220.9
Zimbabwe,2023,1,156.5
Zimbabwe,2023,1,185.8
Zimbabwe,2023,1,385.5
Zimbabwe,2023,1,153.6
Zimbabwe,2023,1,296.7
Zimbabwe,2023,1,170.8
Zimbabwe,2023,1,180.0
Zimbabwe,2023,1,219.7
Zimbabwe,2023,1,197.8
Zimbabwe,2023,1,162.9
Zimbabwe,2023,1,278.1
Zambia,2023,1,408.3
Zambia,2023,1,329.0
Zambia,2023,1,141.0
Zambia,2023,1,280.6
Zambia,2023,1,255.2
Zambia,2023,1,286.2
Zambia,2023,1,377.2
Zambia,2023,1,324.8
Zambia,2023,1,455.5
Zambia,2023,1,386.0
Zambia,2023,1,299.2
Zambia,2023,1,262.4
Zambia,2023,1,293.4
Malawi,2023,1,137.6
Malawi,2023,1,123.2
Malawi,2023,1,121.2
Malawi,2023,1,130.9
Malawi,2023,1,130.4
Malawi,2023,1,128.1
Malawi,2023,1,108.1
Malawi,2023,1,104.2
Malawi,2023,1,127.2
Malawi,2023,1,118.1
Malawi,2023,1,138.7
Malawi,2023,1,127.4
Malawi,2023,1,105.9
Ethiopia,2023,2,224.4
Ethiopia,2023,2,130.0
Ethiopia,2023,2,324.7
Ethiopia,2023,2,371.3
Ethiopia,2023,2,322.4
Ethiopia,2023,2,276.1
Ethiopia,2023,2,387.8
Ethiopia,2023,2,282.3
Ethiopia,2023,2,349.6
Ethiopia,2023,2,328.4
Ethiopia,2023,2,277.5
Ethiopia,2023,2,339.4
Ethiopia,2023,2,363.8
Kenya,2023,2,110.0
Kenya,2023,2,117.9
Kenya,2023,2,106.1
Kenya,2023,2,123.7
Kenya,2023,2,104.3
Kenya,2023,2,115.3
Kenya,2023,2,120.9
Kenya,2023,2,151.9
Kenya,2023,2,108.7
Kenya,2023,2,142.2
Kenya,2023,2,111.8
Kenya,2023,2,110.1
Kenya,2023,2,130.1
Madagascar,2023,2,142.9
Madagascar,2023,2,168.9
Madagascar,2023,2,138.3
Madagascar,2023,2,158.2
Madagascar,2023,2,105.3
Madagascar,2023,2,145.5
Madagascar,2023,2,187.0
Madagascar,2023,2,158.7
Madagascar,2023,2,143.7
Madagascar,2023,2,149.4
Madagascar,2023,2,154.9
Madagascar,2023,2,138.4
Madagascar,2023,2,159.2
Mozambique,2023,2,98.5
Mozambique,2023,2,98.9
Mozambique,2023,2,97.8
Mozambique,2023,2,103.6
Mozambique,2023,2,97.7
Mozambique,2023,2,99.8
Mozambique,2023,2,98.4
Mozambique,2023,2,98.6
Mozambique,2023,2,97.6
Mozambique,2023,2,98.0
Mozambique,2023,2,98.5
Mozambique,2023,2,102.9
Mozambique,2023,2,98.3
Zimbabwe,2023,2,267.3
Zimbabwe,2023,2,221.4
Zimbabwe,2023,2,154.2
Zimbabwe,2023,2,181.8
Zimbabwe,2023,2,379.4
Zimbabwe,2023,2,151.7
Zimbabwe,2023,2,293.3
Zimbabwe,2023,2,169.7
Zimbabwe,2023,2,170.8
Zimbabwe,2023,2,215.5
Zimbabwe,2023,2,191.9
Zimbabwe,2023,2,158.4
Zimbabwe,2023,2,273.7
Zambia,2023,2,416.3
Zambia,2023,2,332.0
Zambia,2023,2,141.5
Zambia,2023,2,282.5
Zambia,2023,2,260.8
Zambia,2023,2,289.2
Zambia,2023,2,384.6
Zambia,2023,2,327.0
Zambia,2023,2,486.3
Zambia,2023,2,390.0
Zambia,2023,2,301.0
Zambia,2023,2,265.4
Zambia,2023,2,299.9
Malawi,2023,2,143.8
Malawi,2023,2,126.7
Malawi,2023,2,124.1
Malawi,2023,2,132.8
Malawi,2023,2,134.7
Malawi,2023,2,129.8
Malawi,2023,2,108.2
Malawi,2023,2,104.4
Malawi,2023,2,127.7
Malawi,2023,2,119.4
Malawi,2023,2,139.0
Malawi,2023,2,127.5
Malawi,2023,2,106.4
Ethiopia,2023,3,224.7
Ethiopia,2023,3,128.6
Ethiopia,2023,3,341.6
Ethiopia,2023,3,397.2
Ethiopia,2023,3,335.0
Ethiopia,2023,3,284.3
Ethiopia,2023,3,398.2
Ethiopia,2023,3,322.3
Ethiopia,2023,3,360.1
Ethiopia,2023,3,349.7
Ethiopia,2023,3,280.1
Ethiopia,2023,3,358.8
Ethiopia,2023,3,362.2
Kenya,2023,3,110.1
Kenya,2023,3,119.6
Kenya,2023,3,106.3
Kenya,2023,3,124.3
Kenya,2023,3,104.5
Kenya,2023,3,115.5
Kenya,2023,3,121.1
Kenya,2023,3,154.3
Kenya,2023,3,109.2
Kenya,2023,3,142.6
Kenya,2023,3,112.3
Kenya,2023,3,110.3
Kenya,2023,3,131.2
Madagascar,2023,3,144.4
Madagascar,2023,3,172.3
Madagascar,2023,3,138.9
Madagascar,2023,3,159.0
Madagascar,2023,3,106.5
Madagascar,2023,3,145.6
Madagascar,2023,3,188.2
Madagascar,2023,3,160.5
Madagascar,2023,3,144.8
Madagascar,2023,3,153.1
Madagascar,2023,3,155.8
Madagascar,2023,3,139.2
Madagascar,2023,3,161.3
Mozambique,2023,3,99.2
Mozambique,2023,3,99.2
Mozambique,2023,3,98.2
Mozambique,2023,3,104.3
Mozambique,2023,3,98.7
Mozambique,2023,3,100.3
Mozambique,2023,3,100.5
Mozambique,2023,3,98.5
Mozambique,2023,3,98.6
Mozambique,2023,3,98.5
Mozambique,2023,3,99.8
Mozambique,2023,3,102.6
Mozambique,2023,3,99.6
Zimbabwe,2023,3,268.3
Zimbabwe,2023,3,222.8
Zimbabwe,2023,3,153.6
Zimbabwe,2023,3,182.1
Zimbabwe,2023,3,380.5
Zimbabwe,2023,3,150.6
Zimbabwe,2023,3,293.4
Zimbabwe,2023,3,170.8
Zimbabwe,2023,3,169.7
Zimbabwe,2023,3,215.2
Zimbabwe,2023,3,191.9
Zimbabwe,2023,3,158.7
Zimbabwe,2023,3,274.0
Zambia,2023,3,421.0
Zambia,2023,3,334.5
Zambia,2023,3,142.6
Zambia,2023,3,283.9
Zambia,2023,3,261.1
Zambia,2023,3,290.1
Zambia,2023,3,388.6
Zambia,2023,3,329.9
Zambia,2023,3,496.6
Zambia,2023,3,392.1
Zambia,2023,3,303.1
Zambia,2023,3,266.8
Zambia,2023,3,306.2
Malawi,2023,3,148.6
Malawi,2023,3,127.4
Malawi,2023,3,124.7
Malawi,2023,3,134.5
Malawi,2023,3,137.7
Malawi,2023,3,134.3
Malawi,2023,3,108.2
Malawi,2023,3,104.4
Malawi,2023,3,128.2
Malawi,2023,3,120.1
Malawi,2023,3,139.7
Malawi,2023,3,127.5
Malawi,2023,3,107.9
Ethiopia,2023,4,228.7
Ethiopia,2023,4,129.8
Ethiopia,2023,4,367.4
Ethiopia,2023,4,402.2
Ethiopia,2023,4,332.5
Ethiopia,2023,4,290.7
Ethiopia,2023,4,407.1
Ethiopia,2023,4,316.5
Ethiopia,2023,4,365.5
Ethiopia,2023,4,355.3
Ethiopia,2023,4,279.1
Ethiopia,2023,4,364.7
Ethiopia,2023,4,363.7
Kenya,2023,4,110.2
Kenya,2023,4,121.7
Kenya,2023,4,106.2
Kenya,2023,4,124.4
Kenya,2023,4,104.3
Kenya,2023,4,115.6
Kenya,2023,4,121.0
Kenya,2023,4,154.2
Kenya,2023,4,109.1
Kenya,2023,4,142.7
Kenya,2023,4,112.4
Kenya,2023,4,110.5
Kenya,2023,4,131.8
Madagascar,2023,4,145.3
Madagascar,2023,4,173.1
Madagascar,2023,4,139.1
Madagascar,2023,4,159.2
Madagascar,2023,4,106.8
Madagascar,2023,4,145.8
Madagascar,2023,4,194.4
Madagascar,2023,4,160.8
Madagascar,2023,4,145.2
Madagascar,2023,4,153.4
Madagascar,2023,4,156.2
Madagascar,2023,4,139.4
Madagascar,2023,4,162.1
Mozambique,2023,4,99.2
Mozambique,2023,4,99.5
Mozambique,2023,4,98.4
Mozambique,2023,4,104.3
Mozambique,2023,4,98.8
Mozambique,2023,4,100.8
Mozambique,2023,4,100.8
Mozambique,2023,4,99.3
Mozambique,2023,4,98.9
Mozambique,2023,4,98.5
Mozambique,2023,4,100.0
Mozambique,2023,4,100.9
Mozambique,2023,4,99.8
Zimbabwe,2023,4,271.5
Zimbabwe,2023,4,227.7
Zimbabwe,2023,4,154.2
Zimbabwe,2023,4,189.4
Zimbabwe,2023,4,376.0
Zimbabwe,2023,4,150.4
Zimbabwe,2023,4,316.5
Zimbabwe,2023,4,177.6
Zimbabwe,2023,4,175.1
Zimbabwe,2023,4,218.1
Zimbabwe,2023,4,195.6
Zimbabwe,2023,4,162.3
Zimbabwe,2023,4,280.5
